,x,y,goal,header
34875,73,85,False,False
34876,45,68,False,False
34877,53,97,True,False
34878,70,89,True,False
34879,60,92,False,False
34880,42,88,False,False
34881,49,85,True,False
34882,61,98,False,False
34883,39,92,False,False
34884,61,88,False,False
34885,65,86,False,False
34886,36,90,False,False
34887,35,80,False,False
34888,54,93,False,False
34889,69,77,False,False
34890,49,86,False,False
34891,27,76,False,False
34892,44,94,False,False
34893,49,69,False,False
34894,63,88,True,False
34895,49,73,False,False
34896,60,89,False,False
34897,33,92,False,False
34898,60,90,False,True
34899,53,78,False,False
34900,52,81,False,False
34901,70,73,False,False
34902,33,73,False,False
34903,69,81,False,False
34904,57,92,True,True
34905,35,89,True,False
34906,71,83,False,False
34907,75,78,False,False
34908,27,92,False,False
34909,69,87,False,False
34910,41,82,False,False
34911,50,90,False,False
34912,29,81,False,False
34913,41,93,False,True
34914,59,93,False,True
34915,31,81,False,False
34916,53,93,False,False
34917,44,94,False,True
34918,29,89,False,False
34919,35,75,False,False
34920,52,73,False,False
34921,57,90,False,True
34922,63,77,False,True
34923,38,84,False,False
34924,47,92,False,True
34925,44,91,False,False
34926,69,70,False,False
34927,61,76,False,False
34928,24,76,False,False
34929,52,80,False,False
34930,47,91,False,False
34931,49,72,False,False
34932,42,91,False,True
34933,35,84,False,False
34934,58,83,False,False
34935,53,89,False,True
34936,41,89,False,True
34937,58,89,False,False
34938,34,93,False,False
34939,59,93,False,True
34940,49,96,False,True
34941,17,90,False,False
34942,28,74,False,False
34943,36,95,True,True
34944,73,87,False,False
34945,14,77,False,False
34946,59,88,False,False
34947,39,76,False,False
34948,68,89,False,False
34949,33,71,False,False
34950,49,78,False,False
34951,45,75,False,False
34952,56,78,False,False
34953,67,90,False,False
34954,35,90,False,False
34955,33,81,False,False
34956,34,79,False,False
34957,66,93,False,True
34958,31,86,False,False
34959,4,77,False,False
34960,58,76,False,False
34961,24,81,False,False
34962,35,72,False,False
34963,43,74,False,False
34964,34,76,False,False
34965,40,91,False,False
34966,1,42,False,True
34967,60,89,True,False
34968,45,90,True,False
34969,29,81,False,False
34970,34,91,False,False
34971,70,92,True,False
34972,66,81,False,False
34973,46,92,True,False
34974,34,93,False,False
34975,57,78,False,False
34976,46,85,False,True
34977,71,83,False,False
34978,53,91,False,True
34979,64,77,False,False
34980,56,92,False,True
34981,29,88,False,False
34982,52,87,False,False
34983,50,93,False,True
34984,57,75,False,False
34985,55,90,False,True
34986,64,72,False,False
34987,64,91,True,False
34988,56,87,False,False
34989,57,72,False,False
34990,44,92,False,True
34991,63,74,False,False
34992,62,79,False,False
34993,64,83,False,False
34994,49,87,False,False
34995,42,73,False,False
34996,45,92,False,True
34997,67,92,False,False
34998,40,76,False,False
34999,63,81,False,False
35000,60,73,False,False
35001,61,75,False,False
35002,54,87,False,False
35003,57,75,False,False
35004,65,86,False,False
35005,23,77,False,False
35006,54,74,False,False
35007,64,81,False,False
35008,65,89,False,True
35009,55,95,True,True
35010,63,89,False,False
35011,42,94,False,False
35012,38,95,False,False
35013,35,74,False,False
35014,29,85,False,False
35015,86,48,False,False
35016,38,83,False,False
35017,50,76,False,False
35018,70,93,False,False
35019,60,93,False,False
35020,70,75,False,False
35021,59,85,False,False
35022,55,79,False,False
35023,36,91,False,False
35024,41,95,False,True
35025,60,87,False,True
35026,37,82,True,False
35027,53,95,False,True
35028,43,83,False,False
35029,67,89,False,True
35030,34,84,False,False
35031,35,81,False,False
35032,28,92,False,False
35033,46,86,False,False
35034,34,90,False,False
35035,52,84,False,False
35036,55,96,False,False
35037,42,96,False,False
35038,46,95,True,False
35039,62,74,False,False
35040,62,83,False,False
35041,51,82,False,False
35042,34,90,False,False
35043,57,86,False,False
35044,69,88,False,False
35045,51,70,False,False
35046,50,75,False,False
35047,68,91,False,False
35048,53,73,False,False
35049,63,88,False,False
35050,59,88,False,False
35051,48,93,False,True
35052,63,98,False,False
35053,47,82,False,False
35054,64,69,False,False
35055,29,73,False,False
35056,68,78,False,False
35057,67,82,False,False
35058,38,92,True,False
35059,66,86,False,False
35060,69,68,False,False
35061,40,96,False,True
35062,24,93,False,False
35063,42,93,True,False
35064,49,93,True,False
35065,30,78,False,False
35066,37,90,False,False
35067,75,72,False,False
35068,30,81,False,False
35069,59,98,False,True
35070,31,90,False,False
35071,49,93,False,True
35072,69,82,False,False
35073,63,73,False,False
35074,59,88,False,True
35075,71,77,False,False
35076,62,72,False,False
35077,63,71,False,False
35078,31,87,False,False
35079,46,72,False,False
35080,75,90,False,False
35081,44,74,False,False
35082,43,87,True,False
35083,61,72,False,False
35084,37,86,False,False
35085,55,95,False,False
35086,55,90,True,False
35087,74,73,False,False
35088,46,75,False,False
35089,59,86,True,False
35090,36,83,True,False
35091,70,98,False,False
35092,73,70,False,False
35093,30,74,False,False
35094,22,77,False,False
35095,39,76,False,False
35096,62,68,False,False
35097,53,76,False,False
35098,46,93,False,True
35099,33,88,True,False
35100,71,90,False,False
35101,71,90,False,False
35102,49,83,False,True
35103,64,75,False,False
35104,55,84,False,False
35105,31,83,False,False
35106,54,95,False,True
35107,28,91,False,False
35108,40,89,False,False
35109,25,75,False,False
35110,36,90,False,False
35111,26,78,False,False
35112,42,87,False,False
35113,64,84,False,False
35114,63,89,True,False
35115,59,88,False,True
35116,40,95,False,False
35117,40,70,False,False
35118,34,86,False,False
35119,61,77,False,False
35120,58,79,False,False
35121,33,91,False,False
35122,58,90,True,False
35123,65,88,False,False
35124,67,91,False,True
35125,37,86,False,False
35126,48,85,False,False
35127,67,80,False,False
35128,44,83,False,False
35129,45,84,False,False
35130,45,86,False,False
35131,40,78,True,False
35132,49,88,True,False
35133,69,76,False,False
35134,53,72,False,False
35135,52,90,True,False
35136,59,88,False,False
35137,58,70,False,False
35138,63,89,False,False
35139,51,88,False,True
35140,62,82,False,False
35141,55,93,False,False
35142,54,85,True,False
35143,25,88,False,False
35144,33,92,False,False
35145,45,90,False,True
35146,57,91,False,False
35147,73,79,False,False
35148,36,76,False,False
35149,22,72,False,False
35150,30,73,False,False
35151,36,89,True,False
35152,41,75,False,False
35153,83,73,False,False
35154,30,93,False,True
35155,32,79,False,False
35156,40,80,False,True
35157,47,73,False,False
35158,34,93,False,False
35159,65,84,True,False
35160,64,94,False,False
35161,32,75,False,False
35162,44,89,False,False
35163,30,77,False,False
35164,32,71,False,False
35165,70,81,False,False
35166,62,88,False,False
35167,56,89,True,False
35168,32,78,False,False
35169,34,85,False,False
35170,46,71,False,False
35171,28,88,False,False
35172,34,89,False,False
35173,57,87,False,False
35174,52,73,False,False
35175,55,89,False,True
35176,61,74,False,False
35177,67,80,False,False
35178,54,89,False,True
35179,68,91,False,False
35180,79,77,False,False
35181,62,94,False,False
35182,37,92,True,True
35183,70,90,False,False
35184,30,77,False,False
35185,30,74,False,False
35186,30,65,False,False
35187,60,76,False,False
35188,48,94,True,False
35189,39,96,False,True
35190,58,88,False,False
35191,33,75,False,False
35192,64,71,False,False
35193,45,67,False,False
35194,48,96,True,False
35195,55,76,False,False
35196,60,88,False,False
35197,33,74,False,False
35198,51,84,True,False
35199,43,76,False,False
35200,36,74,False,False
35201,33,77,False,False
35202,31,79,False,False
35203,71,75,True,False
35204,36,77,False,False
35205,55,88,False,True
35206,49,97,False,False
35207,58,90,False,False
35208,41,94,False,False
35209,49,94,True,True
35210,51,86,False,False
35211,47,91,False,True
35212,46,82,False,False
35213,41,95,False,True
35214,44,69,False,False
35215,67,87,False,False
35216,39,87,False,False
35217,29,78,False,False
35218,63,87,False,False
35219,65,86,False,False
35220,47,93,False,True
35221,56,77,False,False
35222,70,81,False,False
35223,69,76,False,False
35224,71,85,False,False
35225,68,87,False,False
35226,56,77,False,False
35227,73,76,False,False
35228,71,83,False,False
35229,57,82,False,False
35230,51,90,False,False
35231,66,76,False,False
35232,46,76,False,False
35233,51,70,False,False
35234,46,73,False,False
35235,37,81,False,False
35236,57,95,False,True
35237,62,86,True,False
35238,32,79,False,False
35239,31,72,False,False
35240,31,89,False,False
35241,55,93,True,True
35242,59,90,True,True
35243,62,88,False,False
35244,53,92,False,False
35245,41,81,False,False
35246,44,79,False,False
35247,47,97,False,False
35248,60,79,False,False
35249,51,74,False,False
35250,53,92,False,False
35251,56,94,False,False
35252,47,89,False,False
35253,52,90,False,False
35254,30,78,False,False
35255,66,73,False,False
35256,53,88,False,False
35257,55,94,False,False
35258,48,87,False,False
35259,68,87,True,False
35260,47,67,False,False
35261,39,72,False,False
35262,39,87,False,False
35263,41,72,False,False
35264,55,86,False,True
35265,45,96,True,False
35266,60,89,False,False
35267,37,89,False,False
35268,51,50,False,False
35269,63,73,False,False
35270,48,75,False,False
35271,59,90,False,True
35272,67,87,False,False
35273,46,67,False,False
35274,52,89,False,True
35275,59,91,False,False
35276,45,88,False,False
35277,53,87,True,False
35278,54,88,False,True
35279,64,88,False,False
35280,47,87,False,True
35281,51,91,False,False
35282,53,81,False,False
35283,60,92,False,True
35284,55,95,False,True
35285,40,72,False,False
35286,38,72,False,False
35287,67,99,False,False
35288,41,94,False,False
35289,36,90,False,False
35290,70,89,False,False
35291,56,78,False,False
35292,50,83,False,False
35293,69,86,False,False
35294,30,88,False,False
35295,57,73,False,False
35296,27,87,False,False
35297,62,90,False,True
35298,58,74,False,False
35299,52,93,False,True
35300,54,75,False,False
35301,31,83,False,False
35302,30,89,False,False
35303,70,87,False,False
35304,43,94,False,True
35305,48,92,False,True
35306,42,82,True,False
35307,3,43,False,False
35308,26,88,False,False
35309,65,94,False,False
35310,56,83,False,False
35311,60,87,False,False
35312,61,68,False,False
35313,73,92,False,False
35314,49,75,False,False
35315,25,89,False,False
35316,22,76,False,False
35317,44,71,False,False
35318,44,85,False,False
35319,64,94,False,False
35320,56,78,False,False
35321,71,75,False,False
35322,66,84,False,False
35323,41,78,True,False
35324,54,97,False,True
35325,27,89,False,False
35326,42,95,False,False
35327,46,75,False,False
35328,60,88,True,False
35329,41,88,False,False
35330,52,90,False,False
35331,54,88,False,True
35332,39,72,False,False
35333,27,88,False,False
35334,65,96,False,False
35335,36,96,False,False
35336,52,91,False,False
35337,32,75,False,False
35338,45,82,False,False
35339,49,90,False,True
35340,69,89,False,False
35341,62,71,False,False
35342,65,76,False,False
35343,33,87,False,False
35344,67,91,False,False
35345,37,89,False,False
35346,42,89,False,False
35347,43,94,False,False
35348,53,86,True,False
35349,26,82,False,False
35350,41,81,False,False
35351,42,89,False,True
35352,16,74,False,False
35353,68,92,False,False
35354,36,89,False,False
35355,52,70,False,False
35356,62,75,False,False
35357,44,97,False,True
35358,39,84,False,False
35359,43,91,False,True
35360,69,78,False,False
35361,62,90,False,True
35362,32,84,False,False
35363,76,92,False,False
35364,67,74,False,False
35365,46,88,False,False
35366,57,93,True,False
35367,42,84,False,False
35368,32,87,False,False
35369,51,90,True,False
35370,70,91,False,False
35371,52,89,False,False
35372,5,83,False,False
35373,51,88,False,True
35374,41,77,False,False
35375,61,92,False,False
35376,79,73,False,False
35377,54,94,False,False
35378,56,91,False,False
35379,34,82,True,False
35380,28,82,False,False
35381,44,84,False,False
35382,60,75,False,False
35383,76,87,False,False
35384,62,90,False,False
35385,71,80,False,False
35386,26,89,False,False
35387,78,78,False,False
35388,29,79,False,False
35389,75,82,False,False
35390,29,89,False,False
35391,37,88,False,True
35392,76,78,False,False
35393,42,87,False,False
35394,54,92,True,False
35395,69,92,False,False
35396,39,73,False,False
35397,46,71,False,False
35398,39,88,False,True
35399,49,96,False,False
35400,45,94,True,False
35401,42,88,False,False
35402,52,87,False,False
35403,46,88,False,True
35404,58,94,False,True
35405,44,87,False,False
35406,48,92,True,True
35407,72,68,True,False
35408,64,70,False,False
35409,45,86,False,False
35410,48,76,False,False
35411,69,73,False,False
35412,70,74,False,False
35413,46,96,True,False
35414,62,92,False,True
35415,66,82,False,False
35416,42,90,False,True
35417,37,75,False,False
35418,38,81,False,False
35419,60,86,False,False
35420,28,91,True,False
35421,66,80,False,False
35422,53,88,False,True
35423,49,73,False,False
35424,67,91,False,False
35425,42,92,False,True
35426,48,89,False,False
35427,33,86,False,False
35428,70,97,False,False
35429,49,82,False,False
35430,22,90,False,False
35431,47,74,False,False
35432,27,91,False,False
35433,66,88,False,False
35434,51,86,False,False
35435,72,83,True,False
35436,58,88,False,False
35437,40,93,False,True
35438,55,91,False,False
35439,59,94,True,True
35440,79,80,False,False
35441,59,88,False,True
35442,47,86,False,False
35443,40,71,False,False
35444,71,91,False,False
35445,57,91,False,True
35446,60,93,False,False
35447,62,92,False,True
35448,48,83,False,False
35449,31,88,False,False
35450,47,78,False,False
35451,49,92,False,True
35452,59,86,False,False
35453,55,87,True,False
35454,48,71,False,False
35455,43,89,False,False
35456,51,85,False,False
35457,52,82,False,False
35458,50,73,False,False
35459,45,87,False,True
35460,72,80,False,False
35461,38,87,False,True
35462,56,81,False,False
35463,54,95,False,True
35464,31,87,False,False
35465,47,83,False,False
35466,41,90,False,False
35467,29,80,False,False
35468,54,76,False,False
35469,66,75,False,False
35470,25,76,False,False
35471,38,83,False,False
35472,38,91,False,False
35473,41,94,True,False
35474,45,91,True,True
35475,49,79,False,False
35476,56,90,False,False
35477,44,68,False,False
35478,39,96,False,False
35479,32,78,False,False
35480,67,72,False,False
35481,46,77,False,False
35482,48,89,False,True
35483,48,88,False,False
35484,57,88,False,True
35485,67,86,True,False
35486,29,97,False,False
35487,64,81,False,False
35488,39,80,False,False
35489,67,88,False,False
35490,29,76,False,False
35491,70,89,False,False
35492,52,90,False,True
35493,65,92,False,False
35494,64,90,False,False
35495,74,77,False,False
35496,71,92,False,False
35497,30,85,False,False
35498,41,91,False,True
35499,25,78,False,False
35500,38,81,False,False
35501,56,91,False,False
35502,53,73,False,False
35503,36,92,False,True
35504,50,88,False,False
35505,44,92,False,False
35506,61,95,False,True
35507,61,81,True,False
35508,34,90,False,False
35509,33,89,False,False
35510,77,78,False,False
35511,37,95,False,True
35512,62,84,False,False
35513,55,92,True,True
35514,55,71,False,False
35515,62,92,False,False
35516,59,87,False,False
35517,37,76,False,False
35518,35,89,False,False
35519,32,90,False,False
35520,31,82,False,False
35521,48,73,False,False
35522,49,83,False,False
35523,48,88,False,False
35524,54,88,False,False
35525,30,84,False,False
35526,49,77,False,False
35527,57,70,True,False
35528,65,72,False,False
35529,37,81,False,False
35530,47,82,False,False
35531,47,92,False,False
35532,30,88,False,False
35533,33,77,False,False
35534,51,93,True,True
35535,35,90,False,False
35536,51,74,False,False
35537,46,70,False,False
35538,50,86,False,False
35539,44,78,False,False
35540,38,89,False,False
35541,34,79,False,False
35542,34,85,False,False
35543,30,78,False,False
35544,61,92,False,True
35545,40,89,False,False
35546,57,75,False,False
35547,43,72,False,False
35548,48,93,False,True
35549,73,79,False,False
35550,49,92,True,True
35551,59,91,False,False
35552,35,88,False,False
35553,35,92,False,False
35554,56,92,False,True
35555,69,93,False,False
35556,67,91,False,False
35557,46,96,True,False
35558,56,90,False,False
35559,36,93,False,False
35560,30,89,False,False
35561,72,91,False,False
35562,42,72,False,False
35563,75,83,False,False
35564,65,83,False,False
35565,70,92,True,False
35566,40,88,False,False
35567,47,90,False,False
35568,57,79,False,False
35569,46,88,False,False
35570,43,89,False,False
35571,29,90,False,False
35572,39,90,False,False
35573,42,71,False,False
35574,46,88,False,True
35575,38,85,False,False
35576,55,92,False,False
35577,65,70,False,False
35578,72,91,False,False
35579,60,93,False,False
35580,42,76,False,False
35581,39,90,True,False
35582,35,75,False,False
35583,27,91,False,False
35584,57,90,False,True
35585,67,73,False,False
35586,39,98,False,False
35587,35,86,False,False
35588,73,87,False,False
35589,41,92,False,True
35590,56,90,False,False
35591,27,69,False,False
35592,64,81,False,False
35593,36,81,False,False
35594,42,88,False,False
35595,66,79,False,False
35596,48,84,False,False
35597,61,92,False,False
35598,34,93,False,False
35599,52,98,True,False
35600,11,78,False,False
35601,34,68,False,False
35602,48,77,False,False
35603,60,90,False,False
35604,61,92,False,False
35605,41,88,False,True
35606,42,89,False,False
35607,29,85,False,False
35608,34,69,False,False
35609,45,82,False,False
35610,77,74,False,False
35611,31,87,False,False
35612,40,90,True,False
35613,26,79,False,False
35614,54,73,False,False
35615,39,79,False,False
35616,37,71,False,False
35617,61,74,False,False
35618,31,75,False,False
35619,40,80,False,False
35620,36,93,True,False
35621,69,78,False,False
35622,54,79,False,False
35623,27,89,False,False
35624,51,81,False,False
35625,65,83,False,False
35626,42,88,False,False
35627,41,74,False,False
35628,71,79,False,False
35629,64,90,False,False
35630,29,88,False,False
35631,32,84,False,False
35632,30,85,False,False
35633,51,96,True,False
35634,54,90,True,False
35635,50,90,False,True
35636,21,77,False,False
35637,36,91,False,False
35638,66,80,False,False
35639,33,85,False,False
35640,51,78,False,False
35641,38,85,True,False
35642,44,69,False,False
35643,57,68,False,False
35644,46,95,False,True
35645,62,87,False,False
35646,74,76,False,False
35647,36,69,False,False
35648,64,77,False,False
35649,48,86,False,False
35650,26,86,False,False
35651,42,89,False,False
35652,39,97,False,True
35653,47,85,True,False
35654,32,89,False,False
35655,45,95,False,True
35656,36,89,False,False
35657,60,95,False,True
35658,52,75,False,False
35659,75,88,False,False
35660,53,87,False,False
35661,71,74,False,False
35662,34,91,True,False
35663,34,95,True,False
35664,57,90,False,True
35665,66,73,False,False
35666,43,91,False,True
35667,35,81,False,False
35668,44,74,False,False
35669,43,95,True,False
35670,70,76,False,False
35671,60,89,False,False
35672,45,95,True,True
35673,51,74,False,False
35674,31,93,False,False
35675,66,73,False,False
35676,60,92,False,True
35677,70,87,False,False
35678,58,95,False,False
35679,54,93,False,True
35680,65,77,False,False
35681,34,85,False,False
35682,58,96,True,True
35683,58,95,False,True
35684,44,87,False,False
35685,63,93,False,False
35686,74,76,False,False
35687,65,96,False,True
35688,51,86,False,False
35689,72,85,False,False
35690,48,94,False,False
35691,45,72,False,False
35692,38,96,False,True
35693,62,98,False,False
35694,50,96,True,False
35695,46,77,False,False
35696,70,91,False,False
35697,62,78,False,False
35698,26,90,True,False
35699,66,92,False,False
35700,52,93,False,False
35701,65,85,False,False
35702,71,82,False,False
35703,26,82,False,False
35704,71,77,False,False
35705,61,74,False,False
35706,37,93,False,True
35707,51,77,False,False
35708,39,91,False,False
35709,82,54,False,False
35710,68,85,True,False
35711,73,88,False,False
35712,53,93,False,False
35713,30,90,False,False
35714,64,94,False,True
35715,54,73,False,False
35716,49,98,True,False
35717,29,78,False,False
35718,46,87,False,False
35719,65,90,False,True
35720,73,85,False,False
35721,63,91,False,False
35722,52,76,False,False
35723,73,80,False,False
35724,64,87,False,False
35725,44,92,True,False
35726,33,84,False,False
35727,64,77,False,False
35728,57,95,True,False
35729,42,88,False,True
35730,73,78,False,False
35731,60,92,False,True
35732,53,93,False,True
35733,43,92,False,True
35734,67,84,False,False
35735,49,78,False,False
35736,48,79,False,False
35737,55,93,True,True
35738,49,91,False,True
35739,48,94,True,True
35740,59,94,False,True
35741,69,81,False,False
35742,55,75,False,False
35743,73,80,True,False
35744,57,89,False,False
35745,45,71,False,False
35746,34,72,False,False
35747,34,88,False,False
35748,52,74,False,False
35749,47,72,False,False
35750,24,88,False,False
35751,39,91,True,True
35752,70,86,False,False
35753,56,95,False,True
35754,44,72,False,False
35755,53,90,False,True
35756,26,88,False,False
35757,26,71,False,False
35758,55,89,False,False
35759,53,68,False,False
35760,63,77,True,False
35761,55,92,False,True
35762,77,84,False,False
35763,40,78,False,False
35764,32,76,False,False
35765,55,87,False,False
35766,34,93,False,True
35767,55,92,False,True
35768,43,75,False,False
35769,53,88,False,False
35770,40,68,False,False
35771,48,78,False,False
35772,42,80,False,False
35773,53,96,True,True
35774,74,93,False,False
35775,68,61,False,False
35776,27,91,False,False
35777,34,97,False,False
35778,58,87,True,False
35779,59,83,False,False
35780,73,79,False,False
35781,26,87,False,False
35782,55,78,False,False
35783,55,89,False,True
35784,62,89,True,False
35785,55,87,False,False
35786,37,80,False,False
35787,58,89,False,False
35788,66,79,False,False
35789,58,89,False,True
35790,55,89,True,False
35791,58,87,False,False
35792,48,91,False,True
35793,50,87,False,True
35794,58,87,False,False
35795,77,73,False,False
35796,52,86,False,False
35797,56,93,False,True
35798,64,91,False,False
35799,34,78,False,False
35800,53,92,False,False
35801,38,76,False,False
35802,47,91,False,False
35803,58,75,False,False
35804,62,94,False,True
35805,56,89,False,False
35806,50,92,False,True
35807,55,95,False,False
35808,41,73,False,False
35809,69,84,False,False
35810,75,77,False,False
35811,23,72,False,False
35812,46,91,False,False
35813,54,78,False,False
35814,38,74,False,False
35815,50,81,False,False
35816,54,94,False,False
35817,45,91,False,True
35818,37,72,False,False
35819,30,81,False,False
35820,51,92,False,True
35821,44,90,False,True
35822,47,91,False,True
35823,43,80,False,False
35824,38,78,False,False
35825,55,87,False,True
35826,64,82,False,False
35827,32,79,False,False
35828,33,91,False,False
35829,32,90,True,False
35830,24,78,True,False
35831,56,76,False,False
35832,37,81,False,False
35833,52,77,False,False
35834,53,74,False,False
35835,30,96,False,False
35836,42,76,False,False
35837,21,76,False,False
35838,71,81,False,False
35839,67,96,False,False
35840,29,80,False,False
35841,34,92,False,True
35842,34,84,False,False
35843,45,88,False,False
35844,43,83,False,False
35845,55,88,False,False
35846,61,92,False,True
35847,82,73,False,False
35848,49,94,False,True
35849,75,75,False,False
35850,49,84,False,False
35851,71,90,False,False
35852,48,92,False,True
35853,51,91,False,False
35854,33,95,False,False
35855,41,73,False,False
35856,45,88,False,True
35857,52,94,False,True
35858,52,88,False,False
35859,48,97,True,True
35860,50,93,False,True
35861,49,75,False,False
35862,50,78,False,False
35863,46,73,False,False
35864,69,81,False,False
35865,47,87,False,False
35866,65,73,False,False
35867,44,92,False,True
35868,41,68,False,False
35869,32,89,False,False
35870,46,87,False,False
35871,48,81,False,False
35872,48,80,False,False
35873,30,74,False,False
35874,29,88,True,False
35875,53,72,True,False
35876,63,92,False,True
35877,62,93,False,True
35878,70,74,False,False
35879,60,73,False,False
35880,23,80,False,False
35881,68,75,False,False
35882,54,96,True,False
35883,51,84,True,False
35884,61,81,False,False
35885,42,91,False,True
35886,15,86,False,False
35887,55,71,False,False
35888,65,75,False,False
35889,32,92,False,False
35890,33,91,False,False
35891,28,95,False,False
35892,41,93,False,True
35893,49,83,False,False
35894,48,92,False,True
35895,67,86,False,False
35896,69,67,False,False
35897,28,89,False,True
35898,31,88,False,False
35899,75,90,False,False
35900,60,86,False,False
35901,38,77,False,False
35902,57,88,False,False
35903,48,97,True,False
35904,50,80,False,False
35905,38,88,False,False
35906,51,77,False,False
35907,70,93,False,False
35908,33,72,False,False
35909,43,92,False,False
35910,47,93,False,False
35911,56,91,False,False
35912,45,77,False,False
35913,53,83,False,False
35914,30,89,False,False
35915,46,81,False,False
35916,63,74,False,False
35917,48,92,False,True
35918,50,98,True,False
35919,74,84,False,False
35920,74,88,False,False
35921,41,90,False,False
35922,40,88,False,False
35923,51,96,True,False
35924,71,59,False,False
35925,71,85,False,False
35926,56,77,False,False
35927,56,89,False,False
35928,53,84,False,False
35929,67,88,False,False
35930,37,68,False,False
35931,70,88,False,False
35932,52,96,False,False
35933,68,92,False,False
35934,65,96,False,False
35935,33,91,False,False
35936,38,87,False,False
35937,32,72,False,False
35938,38,90,False,True
35939,52,96,True,False
35940,64,95,False,False
35941,32,82,True,False
35942,40,97,True,False
35943,27,90,False,False
35944,53,80,False,False
35945,62,86,False,False
35946,79,82,False,False
35947,69,88,False,False
35948,46,89,False,False
35949,51,94,False,False
35950,64,89,True,False
35951,73,89,False,False
35952,38,82,False,False
35953,55,83,False,False
35954,79,81,False,False
35955,58,74,False,False
35956,37,95,False,False
35957,47,93,False,True
35958,49,89,False,False
35959,40,79,False,False
35960,42,91,True,False
35961,44,91,False,True
35962,27,81,False,False
35963,34,88,False,False
35964,48,95,False,False
35965,50,98,True,False
35966,37,84,True,False
35967,64,83,False,False
35968,41,82,False,False
35969,66,88,False,False
35970,36,88,False,False
35971,57,86,False,False
35972,38,78,False,False
35973,28,75,False,False
35974,39,89,False,False
35975,73,82,False,False
35976,57,79,False,False
35977,73,84,False,False
35978,49,92,False,False
35979,50,95,False,True
35980,47,83,True,False
35981,35,96,False,False
35982,49,93,False,False
35983,48,89,True,False
35984,52,92,False,True
35985,45,90,False,False
35986,71,82,False,False
35987,30,86,False,False
35988,54,75,False,False
35989,91,74,False,False
35990,71,77,False,False
35991,46,82,False,False
35992,65,94,False,False
35993,31,87,False,False
35994,58,83,False,False
35995,48,83,False,False
35996,55,95,False,False
35997,69,75,False,False
35998,48,90,False,False
35999,43,69,False,False
36000,52,91,False,True
36001,86,86,False,False
36002,47,90,False,False
36003,56,92,False,False
36004,42,72,False,False
36005,38,86,False,False
36006,34,76,False,False
36007,40,76,False,False
36008,37,79,False,False
36009,39,74,False,False
36010,45,91,False,True
36011,67,90,False,False
36012,70,85,False,False
36013,48,92,False,False
36014,46,99,True,False
36015,55,70,False,False
36016,52,73,False,False
36017,41,81,False,False
36018,61,92,False,False
36019,56,90,False,False
36020,45,77,False,False
36021,47,88,False,False
36022,61,74,False,False
36023,54,78,False,False
36024,44,87,False,True
36025,42,64,False,False
36026,67,79,False,False
36027,65,85,False,False
36028,59,70,False,False
36029,54,94,False,False
36030,71,86,False,False
36031,68,74,False,False
36032,34,86,False,False
36033,49,90,False,True
36034,53,72,False,False
36035,43,87,False,False
36036,30,84,False,False
36037,41,76,False,False
36038,46,91,False,False
36039,60,88,False,False
36040,67,98,False,True
36041,53,94,True,True
36042,39,77,False,False
36043,48,86,False,False
36044,57,91,False,False
36045,34,73,False,False
36046,28,88,True,False
36047,64,79,False,False
36048,47,73,False,False
36049,35,83,False,False
36050,68,87,False,False
36051,45,94,False,True
36052,61,77,False,False
36053,27,67,False,False
36054,41,87,False,True
36055,20,83,False,False
36056,44,73,False,False
36057,43,89,False,False
36058,59,82,False,False
36059,40,89,False,False
36060,61,94,False,True
36061,46,98,True,False
36062,75,71,False,False
36063,43,68,False,False
36064,72,96,False,False
36065,64,74,False,False
36066,30,90,False,False
36067,28,85,False,False
36068,31,88,False,False
36069,65,87,False,False
36070,38,82,False,False
36071,53,86,False,False
36072,27,83,False,False
36073,65,77,False,False
36074,51,81,False,False
36075,63,80,False,False
36076,59,86,False,False
36077,55,95,False,True
36078,33,86,False,False
36079,35,87,False,False
36080,66,94,False,False
36081,71,81,False,False
36082,63,97,False,True
36083,53,83,False,False
36084,71,78,False,False
36085,55,80,False,False
36086,75,64,False,False
36087,29,86,True,False
36088,57,95,False,True
36089,36,86,False,False
36090,27,83,True,False
36091,49,93,False,True
36092,69,97,False,True
36093,52,81,False,False
36094,51,91,False,True
36095,47,72,False,False
36096,48,91,False,False
36097,68,94,False,False
36098,40,94,False,True
36099,37,88,False,False
36100,50,91,False,True
36101,49,91,False,False
36102,35,72,False,False
36103,51,90,False,False
36104,66,98,False,False
36105,50,76,False,False
36106,81,73,False,False
36107,57,85,False,False
36108,46,87,False,False
36109,37,89,False,False
36110,67,92,True,False
36111,30,92,False,False
36112,44,75,False,False
36113,35,85,False,False
36114,48,87,False,True
36115,39,84,False,False
36116,57,72,False,False
36117,45,97,True,True
36118,77,80,False,False
36119,62,78,False,False
36120,28,91,False,False
36121,66,77,False,False
36122,51,95,False,False
36123,62,78,True,False
36124,45,81,False,False
36125,59,87,False,False
36126,37,75,False,False
36127,65,72,False,False
36128,46,72,False,False
36129,46,96,True,False
36130,56,76,False,False
36131,50,95,False,True
36132,46,75,True,False
36133,32,82,False,False
36134,58,76,False,False
36135,68,88,False,True
36136,61,79,False,False
36137,60,92,False,False
36138,33,90,False,False
36139,72,88,False,False
36140,73,89,True,False
36141,52,77,False,False
36142,66,94,False,True
36143,59,80,False,False
36144,30,85,False,False
36145,46,75,False,False
